area_sqft,bedrooms,age_years,neighborhood,price
1162.0045804315569,2,40,North,307378.13079442515
1331.3111437575253,1,19,Central,352588.6718179043
1642.3032551270858,4,37,West,359083.00328244345
1819.9850751281856,4,28,North,423046.067524977
2091.108419020117,2,24,North,460446.14459022967
2106.239102956583,4,12,West,486673.1715314015
2092.7019241134894,3,2,Central,547576.5841212426
2180.960715890036,5,2,West,503919.75218778715
1830.6938949001767,5,19,West,464132.126749575
734.5466978340071,2,21,Central,241982.82957268856
1434.517885243191,4,16,North,412287.78538619383
1656.960256311692,3,38,West,292003.6119078486
1308.4368674961502,4,44,North,276930.70046722377
1955.6304274509848,2,4,East,466799.03871381556
1319.8930139072477,2,30,Central,344536.77708591183
1037.126485018145,1,32,West,209766.50539012914
2222.1494997195314,5,18,North,537731.3712826134
1833.002154903169,3,17,Central,441809.6083652859
1609.6268921001904,2,16,Central,427190.8661434
1963.35454572992,3,18,West,372732.45545833174
2031.267119667693,5,34,North,450700.9172266177
1670.517905486348,5,40,East,335845.28073811333
450.0,5,4,East,222738.48307447697
1162.2052746661393,2,6,North,355859.0618864457
1271.7104352108454,4,36,North,291112.89642800664
1007.8995524434325,3,5,Central,398649.7587625804
1599.3387169601576,5,30,East,343123.2767499466
2096.101066425671,4,2,North,460539.9743274973
1257.5472073964659,3,19,West,242479.505018057
932.5836651645633,3,1,Central,390570.96739460964
2514.01740545525,4,31,East,505526.9484539123
1274.2811969512334,3,25,Central,341579.3564107092
883.5175376433745,1,17,Central,262578.62253418664
1618.8386248092295,1,31,North,320730.2649588719
1712.841290794767,5,6,West,479514.2390303628
1147.4749551596633,2,28,East,249891.62568294592
1895.2267872941331,5,18,Central,557970.9322828588
1256.340280856663,1,18,West,287489.4686318471
1038.5245423048057,1,2,North,233633.0198981653
1589.2954342624296,1,37,North,362859.71924076724
1885.3844885624753,2,3,East,415496.42071322567
1183.0742544026502,5,13,West,326525.664133362
1665.3127780071088,3,19,East,417247.9372019498
1453.254180297325,1,32,North,314817.84299319447
2912.216824868072,4,37,North,636897.7415161636
1145.7201594184544,5,4,Central,398151.27750389325
2192.085800269756,1,9,North,470855.577336439
1473.826855780557,3,16,West,372339.14302104997
1436.618998163855,5,22,East,328787.8514854128
1860.832555768219,2,5,North,490494.5458519944
1946.995283270251,2,44,North,427320.7699781648
2133.507820476696,4,12,Central,547645.885762621
1664.3258675675788,5,37,North,412953.9381023742
1199.8018051210374,5,34,East,300703.3824334264
1231.1769479079687,4,40,North,294187.44940017007
1754.826595441675,2,40,Central,433949.04733192193
1790.4499353038705,3,30,North,400509.99108365324
2199.0254703482474,1,13,East,470915.6274785319
1709.215227709348,2,26,North,360802.3001060757
2030.0841326288692,5,8,East,478925.5731400484
2258.3855173919787,1,26,East,451900.23814760125
1582.400272265553,1,9,North,363066.4405781611
757.2206742046573,1,27,East,162483.81098119688
910.36145674971,1,33,North,209981.92019964725
781.098565904744,4,20,North,281611.74817849894
2295.7951905070495,2,34,East,421059.1628330602
1076.2957025855296,4,16,East,296803.7764027293
2115.9207827061446,3,23,Central,557749.3880936012
1792.8659557819374,5,10,West,456585.6020199239
2357.634563419524,2,16,West,452579.26993225614
2001.5469097439197,2,2,East,452601.0913556508
1448.8148693932997,1,42,Central,370340.5961662945
1399.9847748033658,5,16,North,377795.45224452746
1542.5838599730732,5,30,East,384424.1357783461
1587.6304759494287,2,34,West,352381.82756386505
1234.6281644382918,2,26,West,299106.3844173309
1483.6858512056726,5,24,Central,413828.3967807881
2304.6600310011972,3,36,East,436377.26984420745
648.9308445871733,5,7,West,243522.23938234875
1629.2440697634306,2,4,East,382061.40690323745
1046.5235970096223,1,36,North,260298.91579844267
1593.5185414024404,3,39,East,334557.9236436807
1919.9278876041003,5,1,North,495447.3394117216
1471.1949097711545,1,24,Central,377519.93929235806
1886.4934599242008,4,41,West,407280.0024845786
705.0802993079069,1,20,Central,199967.52102173524
2053.4945563327365,4,29,East,408450.577356722
1198.435378675942,5,16,North,327303.22479210404
1811.2040348961825,5,25,West,416199.613089019
1591.2240479882348,4,15,North,402564.54355321586
450.0,3,18,West,166990.90917133546
1121.9679392648893,1,35,North,233550.05189166224
1610.254183967701,3,37,Central,418774.71935036534
2276.988040784563,5,9,North,561015.6689180981
1643.6341429518354,2,0,East,340770.4253343676
1628.84793988537,2,43,West,325473.7648063771
793.6579551853071,5,0,West,255534.44135565136
2215.573348261745,3,23,North,545835.8945397814
2403.538497594058,5,23,Central,570999.3016552312
1514.2875215619874,1,28,North,329242.19887533295
1390.121475889942,1,13,East,313850.30830359977
690.4751420951702,4,5,North,265301.8186509464
1941.660529478246,4,18,West,445115.2448781513
2851.1396628462107,5,43,North,638451.502913309
1858.556537393246,2,24,Central,461316.4163756679
2131.8517590765987,2,20,North,499616.60708531574
1771.043646854083,1,1,Central,503448.30980052234
1007.4920567156223,4,41,Central,267775.32053122367
2168.3363155099314,1,44,North,477443.4492758747
882.7125502651404,5,2,Central,377034.6051613046
1394.667547168479,3,30,North,367299.05943278456
1639.4258725012628,4,34,West,339320.6178844396
1941.4548303883287,2,4,North,494601.58092920773
1707.9928327154819,4,16,West,422032.101256888
1693.417250416706,2,33,North,358368.80289916036
1119.2559657856186,1,39,Central,355694.1082008173
855.314293019772,1,23,West,231826.33609957987
1530.7403341316058,1,13,Central,398844.3178519485
1144.9026113785508,2,30,East,254728.13310142045
846.1071859653744,1,15,Central,309930.305793638
867.0267642490295,4,33,East,250795.7328321826
1254.9357629134436,2,0,East,339626.0351793473
573.7105699129966,1,44,Central,219283.0504496807
826.2656485778139,5,11,North,339471.4416481246
682.4315354653737,3,5,Central,256956.9692454766
1591.1297318908316,4,5,East,379455.4182023666
1703.992114759209,4,44,West,330393.7535759884
2503.570481591413,4,42,East,490027.1821938231
751.2351003838086,1,21,North,263551.32866383606
1160.2015205451687,2,34,East,264020.7576367407
1956.305694661402,2,9,West,412376.5797398809
1391.6130975055219,3,41,East,274519.1686385598
1336.5010306461004,5,16,North,406541.91022241866
2354.5848516697765,1,26,Central,510907.4663434095
1330.7969202396362,5,16,East,336788.29741480923
921.9025653329967,3,4,West,291866.4187486523
841.5300200665303,5,40,East,156222.76068929903
1667.8471611569662,5,34,West,404660.96906807646
1652.6208017029835,1,23,Central,419678.0899871753
814.1488148569116,2,44,Central,252931.8151681791
1007.3018711368445,4,3,Central,336118.0434467446
1767.356318907806,3,19,West,380647.5588203586
1788.6333862625704,3,32,North,386105.8458806701
1178.3889581980054,2,15,East,289335.01620081253
1811.108100925992,1,22,Central,441054.3413063353
1785.9272936452805,5,7,Central,509371.7714743925
608.4591256402282,3,36,North,244031.8549298681
1343.968124775645,1,11,West,361158.8741233531
1707.562795560561,5,2,Central,479252.84347649
1213.4621489180065,1,7,West,286750.805454841
450.0,5,38,North,232421.8224331254
1358.4926392669395,4,22,East,313227.06748465897
1876.0465799707058,2,40,North,435273.31512758206
2290.202792906566,2,23,North,544944.1468302809
450.0,1,0,North,189079.529493712
2806.6606727821345,2,36,North,555881.0213842039
936.4318344853656,5,21,North,299160.50623263366
1978.4854354005658,5,5,East,446922.1099611065
2117.099035267195,5,5,North,502756.42923430435
1991.5086500669008,4,3,East,455678.2308229253
1574.809239780188,3,23,East,373372.5445983262
919.2911686560384,5,30,North,264039.1640811386
1813.2793939930357,2,4,Central,476534.22141733364
1142.3834116122448,5,25,East,276559.87929428543
450.0,3,39,West,96204.87753114311
2914.449316858136,3,40,West,611159.9047358398
1854.0510109803347,4,8,North,399391.872696499
2409.03856424327,3,12,West,508959.5518252345
1044.1885962527788,3,30,West,274094.77058427664
2233.75141170595,5,34,North,458431.21449170355
2294.9345790744983,2,29,Central,540155.9090402432
2277.274762250587,5,26,East,524892.905683266
1489.3968333939238,2,14,Central,382251.9413663538
898.7689781287004,3,41,West,218339.8996768319
1411.343596568182,2,9,Central,370065.51285346027
450.0,1,29,Central,203351.519223468
648.9938052982325,1,41,West,149014.16520702915
1545.9693905751344,3,28,East,340197.9463625836
1004.3007671159095,2,1,North,352523.459260779
1417.776572272625,5,8,Central,453430.71678269247
1445.5001242993205,5,11,West,424125.09459834686
2465.3635242592004,2,42,North,512446.07365144766
2148.8132848754726,1,14,East,406435.6935119508
1477.5637079185872,4,10,Central,442997.8637252212
2104.4497670846713,4,26,Central,530745.2262023705
1110.1434276548289,2,20,East,217488.16922225646
1331.551487952565,4,16,North,403808.10517137026
1955.1121550586984,1,6,West,439966.39952901716
879.1697112145026,3,5,North,304477.73346334905
1360.5096358498874,2,13,North,325374.28655558196
839.5770699559779,3,25,North,252683.37055435125
1558.7362039139853,1,1,Central,441554.1578486901
2316.257877794717,2,32,West,455536.9050561424
1123.9515554495138,1,11,East,270889.80017130787
1612.9397479569145,4,31,Central,357455.0312537841
1051.3390491817506,3,29,West,301220.55174792616
925.2255283798056,4,22,West,228463.50168352659
882.075239829127,1,28,East,130068.94062117737
2227.376040704802,4,13,North,497150.2830103823
2681.217735308797,3,8,North,578335.6962556309
1741.5218526527879,3,0,North,469644.1326154454
1141.853515431331,2,24,East,231774.8027804387
1852.4458171715933,5,23,East,426867.73540340515
1332.8382368284833,4,5,West,335020.51521251886
1900.6991737686863,5,28,North,518990.01790892176
1645.4968190997197,2,10,West,403875.3514641851
1639.8520754275446,3,19,East,425011.7370080809
1803.6380296876418,4,21,East,371948.12923572457
1210.2531815114214,4,43,North,313849.6187413744
1297.8160884435695,3,27,West,278371.6758478448
639.377204973023,2,9,North,250580.62949663954
1279.0652792732706,2,14,North,356507.2345077869
788.833654967582,5,36,Central,230935.6774626043
1427.6594004800293,2,5,North,344260.91678084043
1021.1845253068716,4,32,Central,280626.80344237946
1550.6172101606542,4,18,North,353349.9349389063
1726.61965320787,5,40,West,358721.06973362
789.9387144675615,3,18,East,190517.24196453305
1093.3604528770175,2,41,East,176658.18280959025
1028.3440490823086,1,7,West,276760.03993312153
1873.246712539221,5,10,North,496642.95538858644
2353.1810136934123,3,19,North,486613.8519204466
1925.7683076848657,1,41,West,352937.8644415988
1325.290536150437,1,39,Central,323393.10425748036
2232.503194818064,3,18,West,479753.91250628524
742.9461317793647,3,38,Central,224006.52678670234
2249.679026064046,1,30,Central,525404.7502386974
1171.8928968490914,5,44,East,286684.2816105929
450.0,1,42,West,129927.45703343657
2825.4023695423784,2,36,East,525773.655729593
2289.011537161781,4,26,Central,607741.0420050039
984.0581364399463,3,16,West,323991.24726495624
1584.50432379658,1,26,East,309789.078428285
1392.7502738733997,4,37,North,332878.5417540615
1551.110401647466,2,3,North,439042.370707404
758.3567812293833,4,16,Central,274269.5322353141
1159.253008666603,1,26,North,294360.8997596856
1733.9806413738095,4,34,Central,437960.8431548322
1611.3480849777875,5,10,North,413211.5481487807
2099.619255003314,2,12,North,476204.1231969938
1539.875128713547,1,17,East,283041.0679088359
2674.6108429489996,3,34,East,503872.3053286601
1142.1342214156764,2,17,North,246713.8340636893
1629.6661959767719,4,4,North,505689.27161607787
541.8410520332665,5,43,East,197882.74834228464
873.4334356177276,5,16,East,296191.89540911437
2164.262980465685,4,28,West,476680.1493079752
1028.5986162606716,5,17,East,314627.09764255787
1765.337587000716,4,32,Central,483756.8148144215
1469.1145713243006,5,34,East,361621.20880464074
977.7255211562142,5,7,Central,391291.0320466748
1325.8753629064202,1,5,North,321891.72803843423
1242.8831826766398,1,13,East,298182.5386105753
1256.3170657710311,1,3,Central,359628.25703179295
1876.8041054637215,4,39,North,382023.87056895474
1826.17227720829,2,42,Central,381928.7654185405
1211.287151686472,4,5,North,374989.6084731364
1046.4485980803895,5,13,West,341491.63794715685
1641.1686672591572,4,42,East,294733.95071514783
1449.9922941247019,3,26,East,372469.0244430057
2014.1412312248904,4,19,East,486498.40061111207
2827.646785306696,4,7,West,609959.4906970391
1921.4622172123945,1,17,West,397893.34301370895
1482.6348644678967,1,15,Central,391390.97703506734
1413.9780145604711,1,23,West,341597.8148784089
1071.6529397679171,3,29,North,271952.0700723927
1046.6636078087076,4,19,West,254870.96802441104
998.2922447494625,5,9,Central,373891.757495135
1302.3324142973106,4,21,North,287225.4755869879
1286.4282771195801,5,26,North,352611.95980867365
1871.8653532809135,2,19,West,445200.47317793756
1300.5004924997725,2,38,North,305398.5973434959
1401.275141781961,1,31,East,303868.6442230707
